,ID,setting_name,openml_id,learner_name,sampling_strategy_name,test_split_seed,train_split_seed,seed,iteration,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_log_loss
4856,909,small,54,rf_gini,margin,0,0,0,5,0.60714286,0.58496054,0.5842745,0.60714286,0.82542499,1.61781945
4857,910,small,54,rf_gini,margin,0,0,0,6,0.63571429,0.61902321,0.62137429,0.63571429,0.83616673,1.74073741
4858,911,small,54,rf_gini,margin,0,0,0,7,0.62857143,0.60391399,0.60819809,0.62857143,0.83667839,1.60530932
4859,912,small,54,rf_gini,margin,0,0,0,8,0.65357143,0.64117513,0.64240093,0.65357143,0.84456101,1.44080276
4860,913,small,54,rf_gini,margin,0,0,0,9,0.60714286,0.5953867,0.59378676,0.60714286,0.83553559,1.21204976
4861,914,small,54,rf_gini,margin,0,0,0,10,0.66785714,0.65355626,0.65139429,0.66785714,0.85221972,0.94108399
4862,915,small,54,rf_gini,margin,0,0,0,11,0.65714286,0.64256258,0.64022372,0.65714286,0.84905488,0.92717427
4863,916,small,54,rf_gini,margin,0,0,0,12,0.64285714,0.62442065,0.62187905,0.64285714,0.84110973,0.95604976
4864,917,small,54,rf_gini,margin,0,0,0,13,0.66071429,0.65059697,0.65102994,0.66071429,0.83921608,1.07902538
4865,918,small,54,rf_gini,margin,0,0,0,14,0.62857143,0.61495747,0.61468225,0.62857143,0.84290492,0.96216041
4866,919,small,54,rf_gini,margin,0,0,0,15,0.66428571,0.64826934,0.64791872,0.66428571,0.8473714,0.91161746
4867,920,small,54,rf_gini,margin,0,0,0,16,0.625,0.61417065,0.6099925,0.625,0.85013404,0.91566752
4868,921,small,54,rf_gini,margin,0,0,0,17,0.66071429,0.64854949,0.6466069,0.66071429,0.84904828,0.91830242
4869,922,small,54,rf_gini,margin,0,0,0,18,0.63571429,0.62253091,0.6275235,0.63571429,0.84652693,0.94402061
4870,923,small,54,rf_gini,margin,0,0,0,19,0.66785714,0.65912103,0.65735455,0.66785714,0.85145684,0.91279999
4871,924,small,54,rf_gini,margin,0,0,0,20,0.67142857,0.65730236,0.65414586,0.67142857,0.85871428,0.88875026
4872,2206,small,151,rf_gini,margin,0,0,0,0,0.72861633,0.72991715,0.73410031,0.72861633,0.80711543,0.54239783
4873,2207,small,151,rf_gini,margin,0,0,0,1,0.70962349,0.71124765,0.72352671,0.70962349,0.79497177,0.55602199
4874,2208,small,151,rf_gini,margin,0,0,0,2,0.6935732,0.69508304,0.71146993,0.6935732,0.78329402,0.57833952
4875,2209,small,151,rf_gini,margin,0,0,0,3,0.72487126,0.7248081,0.7247481,0.72487126,0.77978793,0.55948037
4876,2210,small,151,rf_gini,margin,0,0,0,4,0.73055574,0.73076758,0.73102037,0.73055574,0.78485583,0.55407431
4877,2211,small,151,rf_gini,margin,0,0,0,5,0.73162576,0.73017312,0.72998106,0.73162576,0.78041181,0.55558503
4878,2212,small,151,rf_gini,margin,0,0,0,6,0.74459975,0.74154751,0.74323927,0.74459975,0.78486189,0.54884339
4879,2213,small,151,rf_gini,margin,0,0,0,7,0.74566977,0.74077069,0.74576605,0.74566977,0.79391145,0.53752474
4880,2214,small,151,rf_gini,margin,0,0,0,8,0.74025279,0.73602242,0.73940597,0.74025279,0.79881725,0.54084476
4881,2215,small,151,rf_gini,margin,0,0,0,9,0.7405203,0.73376776,0.74230275,0.7405203,0.78630266,0.54643868
4882,2216,small,151,rf_gini,margin,0,0,0,10,0.75743998,0.75535421,0.75611746,0.75743998,0.80788176,0.52886507
4883,2217,small,151,rf_gini,margin,0,0,0,11,0.7531599,0.74870074,0.7533328,0.7531599,0.80142744,0.53188598
4884,2218,small,151,rf_gini,margin,0,0,0,12,0.75416304,0.74880896,0.75549404,0.75416304,0.80623654,0.52660603
4885,2219,small,151,rf_gini,margin,0,0,0,13,0.75777436,0.75361364,0.75793735,0.75777436,0.81090488,0.52868595
4886,2220,small,151,rf_gini,margin,0,0,0,14,0.76111817,0.75741615,0.76100307,0.76111817,0.80673547,0.52001355
4887,2221,small,151,rf_gini,margin,0,0,0,15,0.74533538,0.74077381,0.74507814,0.74533538,0.79519187,0.53285216
4888,2222,small,151,rf_gini,margin,0,0,0,16,0.73884839,0.73591987,0.73724296,0.73884839,0.793546,0.53619383
4889,2223,small,151,rf_gini,margin,0,0,0,17,0.75101986,0.74631303,0.7513078,0.75101986,0.80863515,0.52311203
4890,2224,small,151,rf_gini,margin,0,0,0,18,0.73169264,0.72509113,0.73237411,0.73169264,0.78130157,0.54991157
4891,2225,small,151,rf_gini,margin,0,0,0,19,0.74205845,0.73401189,0.74586704,0.74205845,0.79667192,0.53813523
4892,2226,small,151,rf_gini,margin,0,0,0,20,0.74072093,0.731998,0.7453896,0.74072093,0.8013325,0.53128875
4893,5902,small,182,rf_gini,margin,0,0,0,0,0.78934967,0.76696398,0.78227515,0.78934967,0.94092189,1.03101031
4894,5903,small,182,rf_gini,margin,0,0,0,1,0.80301602,0.78781424,0.79241847,0.80301602,0.94516499,1.00743746
4895,5904,small,182,rf_gini,margin,0,0,0,2,0.80113101,0.77746538,0.78274995,0.80113101,0.93947319,1.02122572
4896,5905,small,182,rf_gini,margin,0,0,0,3,0.80113101,0.78154812,0.7875803,0.80113101,0.94078608,1.00980342
4897,5906,small,182,rf_gini,margin,0,0,0,4,0.78840716,0.7618787,0.7742272,0.78840716,0.94409651,0.93622056
4898,5907,small,182,rf_gini,margin,0,0,0,5,0.80301602,0.7744364,0.79333081,0.80301602,0.94771009,1.05360875
4899,5908,small,182,rf_gini,margin,0,0,0,6,0.79500471,0.77218322,0.7892899,0.79500471,0.94909609,1.14850633
4900,5909,small,182,rf_gini,margin,0,0,0,7,0.79971725,0.77532158,0.79033149,0.79971725,0.94990409,0.95476443
4901,5910,small,182,rf_gini,margin,0,0,0,8,0.81102733,0.79065269,0.80562298,0.81102733,0.95545383,0.77118576
4902,5911,small,182,rf_gini,margin,0,0,0,9,0.80678605,0.77543957,0.79180232,0.80678605,0.94914113,0.92747741
4903,5912,small,182,rf_gini,margin,0,0,0,10,0.80348728,0.76594343,0.8031203,0.80348728,0.94615435,0.95700505
4904,5913,small,182,rf_gini,margin,0,0,0,11,0.81055608,0.77598473,0.79631506,0.81055608,0.95212854,0.92758609
4905,5914,small,182,rf_gini,margin,0,0,0,12,0.80914232,0.77375035,0.79628043,0.80914232,0.95125369,0.83626672
4906,5915,small,182,rf_gini,margin,0,0,0,13,0.81809614,0.78457304,0.79517331,0.81809614,0.94656137,0.85869018
4907,5916,small,182,rf_gini,margin,0,0,0,14,0.81479736,0.77891949,0.78944939,0.81479736,0.95003781,0.80217904
4908,5917,small,182,rf_gini,margin,0,0,0,15,0.81526861,0.77722392,0.80147227,0.81526861,0.95411635,0.64860241
4909,5918,small,182,rf_gini,margin,0,0,0,16,0.81573987,0.77500648,0.81272894,0.81573987,0.94971745,0.73395229
4910,5919,small,182,rf_gini,margin,0,0,0,17,0.81809614,0.78656769,0.79785372,0.81809614,0.94600328,0.80934625
4911,5920,small,182,rf_gini,margin,0,0,0,18,0.82092366,0.79178355,0.80054127,0.82092366,0.94578748,0.87581435
4912,5921,small,182,rf_gini,margin,0,0,0,19,0.81903864,0.79193364,0.79360896,0.81903864,0.94580485,0.76686826
4913,5922,small,182,rf_gini,margin,0,0,0,20,0.81385485,0.78368151,0.78166304,0.81385485,0.93869399,0.80719326
4914,379,small,188,rf_gini,margin,0,0,0,0,0.4526749,0.4492029,0.45912399,0.4526749,0.74426419,1.43744564
4915,380,small,188,rf_gini,margin,0,0,0,1,0.44032922,0.44457488,0.45611318,0.44032922,0.75460758,1.30347652
4916,381,small,188,rf_gini,margin,0,0,0,2,0.48971193,0.47753709,0.4819434,0.48971193,0.76413117,1.26560224
4917,382,small,188,rf_gini,margin,0,0,0,3,0.49794239,0.48047222,0.5046507,0.49794239,0.773329,1.2401568
4918,383,small,188,rf_gini,margin,0,0,0,4,0.46090535,0.45713241,0.47942707,0.46090535,0.75689558,1.2724206
4919,384,small,188,rf_gini,margin,0,0,0,5,0.48971193,0.49052623,0.51785516,0.48971193,0.77234871,1.3667177
4920,385,small,188,rf_gini,margin,0,0,0,6,0.4526749,0.46121357,0.48467471,0.4526749,0.7741356,1.23433464
4921,386,small,188,rf_gini,margin,0,0,0,7,0.44444444,0.44771371,0.45259262,0.44444444,0.78100605,1.24109937
4922,387,small,188,rf_gini,margin,0,0,0,8,0.44855967,0.45375931,0.47134222,0.44855967,0.77610203,1.24162877
4923,388,small,188,rf_gini,margin,0,0,0,9,0.50617284,0.50440432,0.51222778,0.50617284,0.78726631,1.19637057
4924,389,small,188,rf_gini,margin,0,0,0,10,0.50617284,0.50036822,0.50910102,0.50617284,0.79918009,1.17364448
4925,390,small,188,rf_gini,margin,0,0,0,11,0.47736626,0.48168411,0.48938238,0.47736626,0.79657426,1.16385982
4926,391,small,188,rf_gini,margin,0,0,0,12,0.50205761,0.49616856,0.51006574,0.50205761,0.80061076,1.17078664
4927,392,small,188,rf_gini,margin,0,0,0,13,0.51851852,0.49888356,0.52104849,0.51851852,0.79043661,1.20627747
4928,393,small,188,rf_gini,margin,0,0,0,14,0.54320988,0.51402168,0.55428236,0.54320988,0.78338409,1.22687165
4929,394,small,188,rf_gini,margin,0,0,0,15,0.51028807,0.49971402,0.51628166,0.51028807,0.78004019,1.22529544
4930,395,small,188,rf_gini,margin,0,0,0,16,0.52674897,0.50110617,0.5187231,0.52674897,0.7913062,1.20895845
4931,396,small,188,rf_gini,margin,0,0,0,17,0.51440329,0.4746054,0.49443664,0.51440329,0.77998294,1.24201722
4932,397,small,188,rf_gini,margin,0,0,0,18,0.52674897,0.48369015,0.53286403,0.52674897,0.80740059,1.17028567
4933,398,small,188,rf_gini,margin,0,0,0,19,0.55144033,0.50656532,0.59553248,0.55144033,0.79858421,1.31196659
4934,399,small,188,rf_gini,margin,0,0,0,20,0.52263374,0.50008727,0.52085828,0.52263374,0.79354889,1.21196827
4935,967,small,38,rf_gini,margin,0,0,0,0,0.93975904,0.91283817,0.92370771,0.93975904,0.96168565,0.14198567
4936,968,small,38,rf_gini,margin,0,0,0,1,0.95662651,0.94705352,0.95411136,0.95662651,0.973763,0.11401645
4937,969,small,38,rf_gini,margin,0,0,0,2,0.96144578,0.95488536,0.95904522,0.96144578,0.96842218,0.11124654
4938,970,small,38,rf_gini,margin,0,0,0,3,0.95662651,0.95113619,0.95112105,0.95662651,0.95768426,0.13832727
4939,971,small,38,rf_gini,margin,0,0,0,4,0.96947791,0.96677153,0.96738383,0.96947791,0.97184953,0.13189066
4940,972,small,38,rf_gini,margin,0,0,0,5,0.97269076,0.97285641,0.97303945,0.97269076,0.98012809,0.14149911
4941,973,small,38,rf_gini,margin,0,0,0,6,0.97349398,0.97289374,0.97253029,0.97349398,0.97280627,0.13029416
4942,974,small,38,rf_gini,margin,0,0,0,7,0.97590361,0.97575327,0.97562165,0.97590361,0.97358291,0.12954398
4943,975,small,38,rf_gini,margin,0,0,0,8,0.96947791,0.96778622,0.96741464,0.96947791,0.97353789,0.15370415
4944,976,small,38,rf_gini,margin,0,0,0,9,0.97028112,0.96874891,0.96837307,0.97028112,0.97854104,0.12408237
4945,977,small,38,rf_gini,margin,0,0,0,10,0.97831325,0.97810883,0.97794799,0.97831325,0.97106726,0.11294817
4946,978,small,38,rf_gini,margin,0,0,0,11,0.97108434,0.96825999,0.96953773,0.97108434,0.97031313,0.13709189
4947,979,small,38,rf_gini,margin,0,0,0,12,0.97188755,0.96951833,0.97024561,0.97188755,0.97361105,0.12458939
4948,980,small,38,rf_gini,margin,0,0,0,13,0.97911647,0.97871408,0.97849362,0.97911647,0.97722975,0.13147768
4949,981,small,38,rf_gini,margin,0,0,0,14,0.96626506,0.96199481,0.96413613,0.96626506,0.97277813,0.13275749
4950,982,small,38,rf_gini,margin,0,0,0,15,0.97991968,0.9795996,0.97940535,0.97991968,0.97995363,0.11719086
4951,983,small,38,rf_gini,margin,0,0,0,16,0.97991968,0.97903619,0.97909307,0.97991968,0.96991918,0.13411048
4952,984,small,38,rf_gini,margin,0,0,0,17,0.97911647,0.97885209,0.9786667,0.97911647,0.98195714,0.12246555
4953,985,small,38,rf_gini,margin,0,0,0,18,0.97911647,0.97911647,0.97911647,0.97911647,0.98366237,0.13818629
4954,986,small,38,rf_gini,margin,0,0,0,19,0.97911647,0.97898617,0.97887517,0.97911647,0.98489487,0.13835822
4955,987,small,38,rf_gini,margin,0,0,0,20,0.97831325,0.97837948,0.97845035,0.97831325,0.97868173,0.12521377
4956,1261,small,307,rf_gini,margin,0,0,0,0,0.41896024,0.414961,0.43749695,0.41896024,0.85337225,1.79559211
4957,1262,small,307,rf_gini,margin,0,0,0,1,0.42507645,0.42009651,0.46847194,0.42507645,0.84068333,1.91067912
4958,1263,small,307,rf_gini,margin,0,0,0,2,0.44036697,0.44437777,0.4853367,0.44036697,0.84932781,1.70561408
4959,1264,small,307,rf_gini,margin,0,0,0,3,0.44954128,0.44524542,0.45933124,0.44954128,0.86611862,1.63562561
4960,1265,small,307,rf_gini,margin,0,0,0,4,0.44342508,0.42742101,0.4391341,0.44342508,0.85797287,1.9777758
4961,1266,small,307,rf_gini,margin,0,0,0,5,0.47706422,0.46988646,0.50142667,0.47706422,0.86921975,1.64595374
4962,1267,small,307,rf_gini,margin,0,0,0,6,0.45565749,0.44419921,0.51231189,0.45565749,0.8678674,1.94462159
4963,1268,small,307,rf_gini,margin,0,0,0,7,0.44342508,0.43447745,0.47824005,0.44342508,0.86105573,2.03574042
4964,1269,small,307,rf_gini,margin,0,0,0,8,0.4587156,0.45257763,0.52667674,0.4587156,0.85838055,1.79134262
4965,1270,small,307,rf_gini,margin,0,0,0,9,0.44954128,0.44347936,0.51864799,0.44954128,0.84297233,1.84272389
4966,1271,small,307,rf_gini,margin,0,0,0,10,0.46788991,0.45686641,0.56984727,0.46788991,0.86301426,1.84999222
4967,1272,small,307,rf_gini,margin,0,0,0,11,0.45565749,0.44918601,0.52079149,0.45565749,0.85068661,1.88270615
4968,1273,small,307,rf_gini,margin,0,0,0,12,0.49235474,0.47596521,0.52991466,0.49235474,0.87464145,1.90264812
4969,1274,small,307,rf_gini,margin,0,0,0,13,0.47706422,0.46176686,0.55207755,0.47706422,0.83634432,2.23932124
4970,1275,small,307,rf_gini,margin,0,0,0,14,0.46788991,0.45167653,0.51885545,0.46788991,0.86973619,1.6186692
4971,1276,small,307,rf_gini,margin,0,0,0,15,0.47706422,0.45935428,0.59726807,0.47706422,0.87957229,1.88434256
4972,1277,small,307,rf_gini,margin,0,0,0,16,0.48929664,0.47111064,0.56638239,0.48929664,0.86791797,2.10566338
4973,1278,small,307,rf_gini,margin,0,0,0,17,0.4648318,0.45320044,0.57304127,0.4648318,0.87175442,1.61957438
4974,1279,small,307,rf_gini,margin,0,0,0,18,0.43730887,0.42488175,0.48925328,0.43730887,0.86670189,1.62747442
4975,1280,small,307,rf_gini,margin,0,0,0,19,0.4617737,0.4565588,0.53064198,0.4617737,0.85950385,1.75262558
4976,1281,small,307,rf_gini,margin,0,0,0,20,0.4587156,0.44764986,0.52441499,0.4587156,0.86508734,1.63980425
4977,3214,small,300,rf_gini,margin,0,0,0,0,0.23970474,0.22125578,0.35541228,0.23970474,0.85261928,2.66624025
4978,3215,small,300,rf_gini,margin,0,0,0,1,0.24553225,0.21185593,0.36577919,0.24553225,0.85315148,2.67046227
4979,3216,small,300,rf_gini,margin,0,0,0,2,0.2987568,0.24635479,0.32390185,0.2987568,0.86258419,2.59996837
4980,3217,small,300,rf_gini,margin,0,0,0,3,0.28710179,0.23202663,0.37642665,0.28710179,0.86360756,2.60456899
4981,3218,small,300,rf_gini,margin,0,0,0,4,0.26806527,0.19677596,0.39457141,0.26806527,0.85977718,2.64101655
4982,3219,small,300,rf_gini,margin,0,0,0,5,0.26184926,0.18769173,0.39095628,0.26184926,0.86819061,2.61174147
4983,3220,small,300,rf_gini,margin,0,0,0,6,0.27350427,0.19670515,0.32415313,0.27350427,0.86610417,2.60730135
4984,3221,small,300,rf_gini,margin,0,0,0,7,0.28127428,0.22375557,0.39997043,0.28127428,0.86726935,2.6032765
4985,3222,small,300,rf_gini,margin,0,0,0,8,0.27195027,0.20768255,0.37665971,0.27195027,0.87140245,2.60716514
4986,3223,small,300,rf_gini,margin,0,0,0,9,0.29331779,0.22977408,0.38557952,0.29331779,0.87942157,2.57591739
4987,3224,small,300,rf_gini,margin,0,0,0,10,0.32556333,0.2545337,0.42716909,0.32556333,0.89378658,2.50327555
4988,3225,small,300,rf_gini,margin,0,0,0,11,0.33566434,0.2785282,0.45056604,0.33566434,0.88577688,2.53363771
4989,3226,small,300,rf_gini,margin,0,0,0,12,0.3978244,0.33028609,0.48662376,0.3978244,0.89153556,2.49759408
4990,3227,small,300,rf_gini,margin,0,0,0,13,0.35120435,0.2916967,0.47142384,0.35120435,0.89915801,2.48212999
4991,3228,small,300,rf_gini,margin,0,0,0,14,0.36596737,0.31043035,0.40703304,0.36596737,0.90001507,2.45706296
4992,3229,small,300,rf_gini,margin,0,0,0,15,0.37995338,0.31425371,0.48213594,0.37995338,0.90915354,2.42812428
4993,3230,small,300,rf_gini,margin,0,0,0,16,0.36013986,0.29943454,0.43014433,0.36013986,0.90259448,2.4413363
4994,3231,small,300,rf_gini,margin,0,0,0,17,0.35858586,0.30224159,0.43702047,0.35858586,0.90381209,2.44103352
4995,3232,small,300,rf_gini,margin,0,0,0,18,0.35625486,0.2966108,0.44868742,0.35625486,0.91608745,2.37066191
4996,3233,small,300,rf_gini,margin,0,0,0,19,0.32905983,0.26506532,0.37422174,0.32905983,0.90539333,2.43334593
4997,3234,small,300,rf_gini,margin,0,0,0,20,0.35081585,0.29889615,0.41692655,0.35081585,0.91162346,2.39711859
4998,5629,small,458,rf_gini,margin,0,0,0,0,0.9352518,0.93088562,0.93861186,0.9352518,0.99612951,0.54871017
4999,5630,small,458,rf_gini,margin,0,0,0,1,0.95323741,0.95274651,0.95456812,0.95323741,0.99619366,0.5131702
5000,5631,small,458,rf_gini,margin,0,0,0,2,0.9352518,0.93306005,0.93900599,0.9352518,0.99533707,0.50669973
5001,5632,small,458,rf_gini,margin,0,0,0,3,0.97122302,0.97118579,0.97195365,0.97122302,0.99798007,0.49833455
5002,5633,small,458,rf_gini,margin,0,0,0,4,0.96402878,0.96374123,0.9646912,0.96402878,0.99666743,0.47904502
5003,5634,small,458,rf_gini,margin,0,0,0,5,0.95323741,0.9529876,0.95690115,0.95323741,0.99726457,0.50567667
5004,5635,small,458,rf_gini,margin,0,0,0,6,0.96043165,0.96043142,0.96201059,0.96043165,0.99710201,0.49847321
5005,5636,small,458,rf_gini,margin,0,0,0,7,0.97482014,0.97466625,0.97503784,0.97482014,0.99712659,0.49248391
5006,5637,small,458,rf_gini,margin,0,0,0,8,0.97841727,0.97846965,0.97856874,0.97841727,0.99753256,0.47487188
5007,5638,small,458,rf_gini,margin,0,0,0,9,0.95683453,0.95607325,0.9567704,0.95683453,0.99776874,0.46068985
5008,5639,small,458,rf_gini,margin,0,0,0,10,0.96402878,0.96372883,0.96487884,0.96402878,0.99811777,0.46486714
5009,5640,small,458,rf_gini,margin,0,0,0,11,0.96043165,0.96002375,0.96302624,0.96043165,0.99841353,0.47022325
5010,5641,small,458,rf_gini,margin,0,0,0,12,0.95323741,0.95268113,0.95482348,0.95323741,0.99858339,0.44864219
5011,5642,small,458,rf_gini,margin,0,0,0,13,0.9676259,0.96760699,0.96806305,0.9676259,0.99884165,0.46527298
5012,5643,small,458,rf_gini,margin,0,0,0,14,0.9676259,0.96733958,0.96749701,0.9676259,0.99840601,0.46310696
5013,5644,small,458,rf_gini,margin,0,0,0,15,0.98201439,0.98185575,0.98215493,0.98201439,0.99925536,0.46223825
5014,5645,small,458,rf_gini,margin,0,0,0,16,0.97841727,0.97807636,0.97885095,0.97841727,0.99906232,0.45339262
5015,5646,small,458,rf_gini,margin,0,0,0,17,0.98561151,0.98543583,0.98571812,0.98561151,0.99935471,0.45549611
5016,5647,small,458,rf_gini,margin,0,0,0,18,0.98201439,0.98181637,0.9821573,0.98201439,0.99930212,0.45121921
5017,5648,small,458,rf_gini,margin,0,0,0,19,0.98561151,0.98558751,0.98568418,0.98561151,0.99832599,0.4451242
5018,5649,small,458,rf_gini,margin,0,0,0,20,0.98561151,0.98555721,0.98581865,0.98561151,0.99931501,0.46849656
5019,400,small,469,rf_gini,margin,0,0,0,0,0.1780303,0.17027299,0.16617604,0.1780303,0.50692663,5.4271574
5020,401,small,469,rf_gini,margin,0,0,0,1,0.1969697,0.18757323,0.18195706,0.1969697,0.50713527,6.38790273
5021,402,small,469,rf_gini,margin,0,0,0,2,0.19318182,0.18704558,0.18538804,0.19318182,0.51305266,6.09849239
5022,403,small,469,rf_gini,margin,0,0,0,3,0.15909091,0.15778746,0.16081879,0.15909091,0.50681702,5.42104914
5023,404,small,469,rf_gini,margin,0,0,0,4,0.18939394,0.18651276,0.18551767,0.18939394,0.50134059,4.69307683
5024,405,small,469,rf_gini,margin,0,0,0,5,0.18181818,0.18304137,0.18511466,0.18181818,0.51097312,4.78297629
5025,406,small,469,rf_gini,margin,0,0,0,6,0.15909091,0.16022079,0.16588195,0.15909091,0.50023341,6.36751676
5026,407,small,469,rf_gini,margin,0,0,0,7,0.15909091,0.15880609,0.16148945,0.15909091,0.49711232,5.91529119
5027,408,small,469,rf_gini,margin,0,0,0,8,0.15530303,0.15295795,0.16285461,0.15530303,0.50442095,5.26149022
5028,409,small,469,rf_gini,margin,0,0,0,9,0.17045455,0.17295006,0.1814257,0.17045455,0.51313264,4.66627712
5029,410,small,469,rf_gini,margin,0,0,0,10,0.14772727,0.15003409,0.15884906,0.14772727,0.49721517,5.32271098
5030,411,small,469,rf_gini,margin,0,0,0,11,0.16287879,0.16344282,0.17471182,0.16287879,0.49863034,6.06605952
5031,412,small,469,rf_gini,margin,0,0,0,12,0.16666667,0.16586811,0.17095743,0.16666667,0.50501532,5.77142942
5032,413,small,469,rf_gini,margin,0,0,0,13,0.19318182,0.19404638,0.19933407,0.19318182,0.50128457,6.42361694
5033,414,small,469,rf_gini,margin,0,0,0,14,0.14772727,0.15055968,0.15636051,0.14772727,0.48800732,6.42532666
5034,415,small,469,rf_gini,margin,0,0,0,15,0.17045455,0.17211705,0.17824443,0.17045455,0.49850925,5.8061636
5035,416,small,469,rf_gini,margin,0,0,0,16,0.17045455,0.16861684,0.16926757,0.17045455,0.49722214,5.61405695
5036,417,small,469,rf_gini,margin,0,0,0,17,0.16666667,0.17211802,0.18331773,0.16666667,0.48929701,6.49376043
5037,418,small,469,rf_gini,margin,0,0,0,18,0.16287879,0.16514958,0.17082763,0.16287879,0.48990456,6.16481314
5038,419,small,469,rf_gini,margin,0,0,0,19,0.17424242,0.17219811,0.17677206,0.17424242,0.47704746,7.02533751
5039,420,small,469,rf_gini,margin,0,0,0,20,0.15530303,0.15828098,0.16749623,0.15530303,0.47885214,5.4127222
5040,1030,small,554,rf_gini,margin,0,0,0,0,0.59878788,0.59233247,0.61245771,0.59878788,0.90353732,1.5614713
5041,1031,small,554,rf_gini,margin,0,0,0,1,0.58874459,0.58115553,0.620756,0.58874459,0.9045822,1.54281596
5042,1032,small,554,rf_gini,margin,0,0,0,2,0.63774892,0.62688842,0.65615151,0.63774892,0.91683014,1.50549303
5043,1033,small,554,rf_gini,margin,0,0,0,3,0.59008658,0.57620302,0.62282322,0.59008658,0.90609483,1.54125501
5044,1034,small,554,rf_gini,margin,0,0,0,4,0.57666667,0.56077191,0.60378106,0.57666667,0.9066486,1.53540863
5045,1035,small,554,rf_gini,margin,0,0,0,5,0.59601732,0.57846142,0.61898006,0.59601732,0.91069039,1.53528166
5046,1036,small,554,rf_gini,margin,0,0,0,6,0.60354978,0.58633639,0.62571577,0.60354978,0.90750468,1.51781734
5047,1037,small,554,rf_gini,margin,0,0,0,7,0.62558442,0.60528255,0.64179824,0.62558442,0.91568486,1.47698411
5048,1038,small,554,rf_gini,margin,0,0,0,8,0.62658009,0.6061425,0.64031734,0.62658009,0.91669652,1.48784873
5049,1039,small,554,rf_gini,margin,0,0,0,9,0.59974026,0.57889452,0.64671833,0.59974026,0.91959709,1.48602174
5050,1040,small,554,rf_gini,margin,0,0,0,10,0.60649351,0.58630178,0.63224046,0.60649351,0.91742855,1.49435017
5051,1041,small,554,rf_gini,margin,0,0,0,11,0.62731602,0.60509503,0.65788094,0.62731602,0.92294957,1.45908563
5052,1042,small,554,rf_gini,margin,0,0,0,12,0.64199134,0.62314097,0.67481965,0.64199134,0.91955833,1.48555098
5053,1043,small,554,rf_gini,margin,0,0,0,13,0.62554113,0.59908897,0.66943949,0.62554113,0.92165175,1.47766135
5054,1044,small,554,rf_gini,margin,0,0,0,14,0.62142857,0.60060358,0.65082948,0.62142857,0.91982853,1.48658303
5055,1045,small,554,rf_gini,margin,0,0,0,15,0.61281385,0.58866595,0.6682886,0.61281385,0.92611131,1.46513622
5056,1046,small,554,rf_gini,margin,0,0,0,16,0.60588745,0.58240302,0.67164619,0.60588745,0.92693404,1.4654898
5057,1047,small,554,rf_gini,margin,0,0,0,17,0.61017316,0.59538933,0.65786753,0.61017316,0.92382628,1.47652032
5058,1048,small,554,rf_gini,margin,0,0,0,18,0.62922078,0.6109231,0.6783568,0.62922078,0.92871438,1.43401722
5059,1049,small,554,rf_gini,margin,0,0,0,19,0.63688312,0.62401723,0.67558821,0.63688312,0.93004348,1.42581729
5060,1050,small,554,rf_gini,margin,0,0,0,20,0.61640693,0.59487005,0.65810809,0.61640693,0.92805444,1.44340375
5061,127,small,1049,rf_gini,margin,0,0,0,0,0.87344398,0.82557859,0.81330561,0.87344398,0.73105742,0.33328032
5062,128,small,1049,rf_gini,margin,0,0,0,1,0.87759336,0.82426671,0.83275415,0.87759336,0.73636655,0.33158774
5063,129,small,1049,rf_gini,margin,0,0,0,2,0.87551867,0.81934601,0.76994677,0.87551867,0.72624915,0.33373077
5064,130,small,1049,rf_gini,margin,0,0,0,3,0.87966805,0.82536781,0.89417793,0.87966805,0.74780623,0.32141158
5065,131,small,1049,rf_gini,margin,0,0,0,4,0.87344398,0.83488615,0.82776625,0.87344398,0.74980967,0.3281291
5066,132,small,1049,rf_gini,margin,0,0,0,5,0.87136929,0.82096214,0.79536522,0.87136929,0.75061105,0.32456273
5067,133,small,1049,rf_gini,margin,0,0,0,6,0.87759336,0.82789794,0.83414643,0.87759336,0.71927716,0.33307545
5068,134,small,1049,rf_gini,margin,0,0,0,7,0.87551867,0.81934601,0.76994677,0.87551867,0.73274031,0.32814192
5069,135,small,1049,rf_gini,margin,0,0,0,8,0.87966805,0.82536781,0.89417793,0.87966805,0.79885403,0.3050017
5070,136,small,1049,rf_gini,margin,0,0,0,9,0.87759336,0.82426671,0.83275415,0.87759336,0.73919141,0.32344316
5071,137,small,1049,rf_gini,margin,0,0,0,10,0.87759336,0.83129732,0.8355504,0.87759336,0.74492126,0.32458834
5072,138,small,1049,rf_gini,margin,0,0,0,11,0.87551867,0.82316546,0.81213166,0.87551867,0.73079697,0.33078921
5073,139,small,1049,rf_gini,margin,0,0,0,12,0.87966805,0.83574855,0.84592394,0.87966805,0.72298353,0.33019374
5074,140,small,1049,rf_gini,margin,0,0,0,13,0.87759336,0.83748093,0.83839405,0.87759336,0.76072845,0.32121795
5075,141,small,1049,rf_gini,margin,0,0,0,14,0.87966805,0.83251297,0.84800752,0.87966805,0.77333013,0.31239401
5076,142,small,1049,rf_gini,margin,0,0,0,15,0.87551867,0.83618114,0.83261694,0.87551867,0.77132668,0.31783473
5077,143,small,1049,rf_gini,margin,0,0,0,16,0.88174274,0.84571328,0.8519018,0.88174274,0.77224827,0.32216951
